x,y,z,cluster
-1.6645534,28.046972,-5.632937,1
-13.112286,29.876732,-3.6161788,0
0.90044487,27.051773,12.39165,1
-17.307144,34.596474,-1.306251,0
-20.770119,34.9983,-1.4233382,0
-16.63829,27.64155,-5.888,0
-4.659328,24.810059,2.0247612,1
-4.150459,26.181822,6.4089766,1
-21.275887,26.339024,-2.179183,0
-12.477194,-0.32970384,-8.985745,1
8.242856,1.5819396,6.137809,1
21.191597,-16.226706,29.731585,2
22.895716,-19.726683,28.732973,2
-20.450773,-20.655375,2.5547485,2
2.7013886,1.0736327,24.556515,1
28.926142,-2.1342664,23.94519,1
-14.734437,-0.73534864,-36.999435,0
9.609208,36.804893,20.288004,1
-3.0250618,12.760505,4.256938,1
28.601473,6.8667483,-4.535418,1
-0.68698174,5.4514956,2.0353239,1
-6.525344,33.083057,-17.935242,1
-36.54559,0.25763553,-26.625813,0
-19.255678,34.95415,-27.639835,0
-21.929548,6.5211844,-28.558249,0
10.886791,25.812521,22.79552,1
18.875343,-7.148455,0.8890294,1
-1.6043371,18.174994,14.692994,1
24.23425,16.667812,-0.24251358,1
-17.875689,21.106062,15.445733,0
-11.884363,-26.657366,9.101312,2
-14.040405,-12.500266,-25.160955,0
-27.696714,31.505754,-3.0743244,0
-42.775097,5.261086,-7.6120105,0
17.703577,6.253335,17.804996,1
-30.744102,24.045227,12.018501,0
-1.974853,12.723647,44.367382,1
-2.1308446,4.3313556,38.836136,1
-12.809407,21.710035,37.683414,0
4.4448094,26.90597,40.070957,1
-32.781025,24.743547,15.419058,0
-0.94497085,8.160522,29.760447,1
-31.721346,25.63243,8.453107,0
-10.975067,13.749236,27.389889,1
-6.238506,-37.8523,4.403367,2
-36.54559,0.25763553,-26.625813,0
2.5703735,33.09518,3.3679223,1
-7.8435254,20.762703,29.122805,0
-13.858845,16.205936,11.700207,0
11.427463,32.09157,18.6713,1
-7.297172,17.58737,25.102118,1
-16.38675,19.64253,-12.040616,0
13.1175165,18.92353,13.363815,1
-7.3722253,21.275341,16.59171,1
16.839525,13.438804,18.102388,1
-1.9850626,20.035446,38.521854,1
-24.60691,20.618465,-28.633934,0
1.4778278,26.403315,23.058348,1
-22.753588,19.056793,-31.07676,0
-1.575594,19.601711,34.158817,1
2.3631852,31.717365,29.010212,1
-3.4900718,16.793022,28.663412,1
1.7288762,28.15568,28.323383,1
-7.097666,13.147103,34.659172,1
-1.5795504,21.970512,27.64989,1
-3.415727,18.610765,19.489857,1
-22.17336,7.8479333,-0.5543103,0
-5.7338896,10.663494,30.45562,1
-0.029069424,11.198779,34.7953,1
-5.1671968,21.5107,39.52478,0
3.0909295,31.494837,0.50223345,1
-21.807934,17.942354,-15.793575,0
27.387667,32.175,10.33252,1
21.104761,28.518309,13.51935,1
-6.0370755,35.5461,12.342021,1
-25.810713,21.58564,-2.927984,0
8.994171,33.669407,23.839073,1
12.1451845,25.132135,3.1759017,1
14.599709,35.40979,24.92203,1
12.328125,25.960903,16.324371,1
7.9875402,32.496426,14.400011,1
16.775795,36.715313,18.35824,1
6.8519015,39.69466,18.108057,1
-35.772755,24.725275,-6.7049837,0
-36.763527,28.555317,5.4919834,0
13.585426,33.539577,15.590773,1
16.576197,31.343924,18.385984,1
1.0980287,37.228977,15.623192,1
16.775795,36.715313,18.35824,1
-35.217873,23.309431,4.6409755,0
10.519515,28.128918,3.069177,1
9.515489,21.118074,2.269999,1
28.191887,35.520977,10.516827,1
-29.912914,24.22486,0.43255195,0
-24.033882,16.577436,-1.3903724,0
-19.255678,34.95415,-27.639835,0
-13.454499,10.359769,-26.486626,0
-22.678919,22.081985,-24.843,0
-28.197182,18.174269,-4.8385897,0
-25.545912,6.4127007,-24.896784,0
-21.929548,6.5211844,-28.558249,0
-12.097887,31.586637,-22.467258,0
-4.1652813,37.78886,-17.982328,0
35.296825,16.743372,-14.161583,1
-32.692852,4.083702,14.77581,1
-13.00377,10.181548,-31.027811,0
-7.78193,31.272106,-4.843755,1
26.385086,-0.24439994,-2.9274986,1
-6.38818,34.162296,-2.9159777,1
24.107742,7.28628,-43.61307,1
24.107742,7.28628,-43.61307,1
18.171534,16.34944,-42.312107,1
6.7927566,19.619423,-43.782955,1
11.572262,-1.1080889,46.413433,0
-8.380638,45.351654,-9.436584,0
13.8603525,-19.959227,-33.496727,1
-4.8699083,17.769926,-35.034367,0
22.56014,12.812908,-35.930656,1
11.50782,17.016062,-51.129887,1
16.354298,6.0338755,-47.616623,1
20.610937,18.630295,-43.038086,1
-21.96283,4.57235,4.2637324,0
35.454273,2.102563,15.864936,1
29.809175,-28.357258,0.20937197,1
2.3979027,-45.796066,2.356008,2
-43.070175,-15.011906,-5.2595015,0
-2.597563,31.518795,-34.236942,0
-39.88119,-7.63334,-9.033839,0
-39.778084,-28.545578,3.9893415,0
-23.18464,0.61434805,6.3329897,1
-27.506641,-8.209171,4.8344336,0
-23.985043,8.744012,-8.07322,0
18.29257,3.3939972,-45.51779,1
14.669766,6.77935,-53.700607,1
11.50782,17.016062,-51.129887,1
19.859324,14.645337,-35.193806,1
-4.0619674,-7.728739,-12.658342,1
32.331753,-31.141542,-3.66932,1
-4.854371,-22.509542,-24.930538,2
0.8658731,-21.11464,-23.28835,1
-15.696521,33.892494,11.197891,0
-2.1257098,-19.742584,-22.558708,1
-4.584509,-24.412998,-14.01191,2
-3.5600061,-44.645084,-21.815632,2
-15.436893,-1.3652159,-23.869295,0
6.37848,16.934288,27.578943,1
8.323834,21.131134,25.224472,1
-20.948923,6.429019,13.7257595,0
-23.985043,8.744012,-8.07322,0
-25.666203,-26.159498,-10.572578,2
-11.251966,-41.796448,22.743736,2
-19.388823,-33.38422,-5.8994293,2
-39.551018,-8.25948,5.5221066,0
4.7642245,16.523336,-41.045727,1
-8.380638,45.351654,-9.436584,0
11.2180195,-21.78954,-34.247944,1
-4.8699083,17.769926,-35.034367,0
-22.009,-13.639026,5.8335996,2
-31.57346,27.874844,-3.6434412,0
40.542953,7.2430744,-3.8450942,1
9.302422,5.3004684,21.29504,1
-46.245815,-2.3703463,14.370766,0
25.603584,-2.626602,-5.3214145,1
37.76896,0.66574067,9.185978,1
24.016317,7.8031583,9.269719,1
-2.5474467,-0.43371785,-18.825445,1
13.033805,-4.0023866,21.185507,1
-15.546483,-13.641265,-29.510605,0
13.784076,-4.9192057,38.760136,2
22.230919,-1.7029786,29.550896,1
-37.96167,0.30247384,1.1234208,0
-16.09028,15.518777,-18.580004,0
-19.403002,0.90669125,18.529703,1
-13.14186,18.308672,1.3359329,0
-10.460077,12.043341,-12.620425,0
8.211031,4.6779304,-1.991256,1
8.340383,24.020742,-9.977421,1
-7.6852136,19.424896,-12.838754,1
1.8547578,16.922558,-8.494557,1
-32.762985,-2.8089042,-2.1525424,0
-6.5004215,-8.006511,34.383526,2
-3.5201557,19.849901,5.1632357,1
26.186678,6.3082733,17.046957,1
-45.433567,-5.5065627,5.715269,0
-40.853638,-0.54315317,-12.437647,0
19.326889,-23.26607,5.510103,1
-25.69145,-3.376602,13.412935,1
-34.649235,21.33264,-11.96372,0
-3.3349771,-33.74334,-25.452026,2
21.496426,-39.902596,-2.2709758,2
-34.56754,26.66962,-11.874277,0
-5.621248,-5.56169,-28.159481,2
-27.246058,-14.238671,25.298067,2
0.67196304,-2.209245,-38.049503,1
-12.919427,-12.297666,-8.992066,2
-18.329212,-17.499866,9.368498,2
17.337187,-28.688484,26.271296,2
22.821491,2.3359897,-6.3170824,1
18.339,1.5181527,-17.97611,1
-31.435234,-1.6605535,-7.6975155,0
25.200293,-9.490122,18.308777,1
-24.564312,13.948899,13.567465,0
-21.717493,23.903288,-8.865112,0
-26.28463,-14.885995,21.562593,2
-39.001686,27.861502,-7.221778,0
-31.771475,6.9673853,-2.7704394,0
22.587276,-9.816849,21.392612,2
-1.7366732,-10.066837,-14.089921,2
-8.72334,-6.945081,-15.741819,1
-31.483788,14.54038,-19.163935,0
