x,y,z,cluster
-10.326069,-1.3524164,1.0660805,2
3.072575,-3.7308693,-10.180401,1
6.7757516,-10.905825,-2.0253203,1
6.0156527,3.6126645,0.4932693,1
7.9616804,-11.073476,-1.5354638,1
-1.5372293,13.205286,8.106132,3
6.2815523,-2.2241862,-2.7748723,1
17.060698,-0.5486082,-0.14282818,1
2.5959287,-4.1725955,13.25218,4
2.5577645,-4.617075,13.796061,4
-4.0827594,-0.80528885,4.173382,2
-2.4928265,-2.619465,-2.156294,2
5.639567,-11.695781,-2.6129024,1
2.2164545,5.442801,-1.6144512,0
2.8428462,-3.6253266,-9.608483,1
6.095557,-10.472133,-2.7636096,1
-0.44277155,11.724382,-7.7460027,0
14.397116,-5.491154,-0.9034903,1
-1.0174674,0.59206116,5.3239636,4
6.218514,-3.179493,-2.8333569,1
-3.0501688,-2.766447,-2.338225,2
1.2135421,-2.875056,-3.9034343,1
-9.5359125,-10.559768,-4.466842,2
5.906571,-2.1180255,-2.9554622,1
4.479046,0.07048288,2.2163067,1
1.7979002,0.17098288,4.887822,4
8.103449,-11.3603325,-2.2038362,1
-0.04027679,-1.6316558,9.264855,4
1.2902155,0.07407295,3.3244944,4
17.900412,0.9112454,-0.11763937,1
-4.3473687,-2.5168343,-1.7623751,2
3.4448907,0.12367395,3.082317,1
3.6755996,-4.7983303,14.107744,4
-0.9576913,0.59367156,5.3612676,4
-4.165706,8.651375,4.8797097,3
-2.2650688,6.274836,0.07005302,0
2.3762763,-4.1199684,13.573935,4
-10.843347,-8.361085,-5.8099003,2
-3.4879863,-2.5238411,-1.8216981,2
-10.023434,-0.9192653,-6.1002975,2
1.1394783,-3.5005772,11.866157,4
-3.946228,8.394636,5.0572834,3
-8.518719,-0.59740645,-6.6620154,2
-0.6417935,-1.6371131,8.825887,4
-2.550342,-0.48923886,5.2742133,4
1.7425529,0.13205534,5.095461,4
-1.2948791,10.132398,-6.768728,0
-2.0396168,7.271674,-2.9903722,0
0.34602314,14.784338,10.719574,3
1.1862106,14.467846,-8.187089,0
-8.611432,-12.181573,-1.822761,2
-9.913441,-10.524871,-3.8031735,2
-4.17525,-14.872773,4.588104,2
-5.144816,7.360055,5.357641,3
0.3869052,15.4526415,10.864795,3
-2.1872716,8.63329,-4.970104,0
-1.2391068,10.033106,-6.7488503,0
-1.8283284,6.0671763,0.12807019,0
20.092459,6.168966,0.15292163,1
-8.431415,3.4088821,-0.68447244,2
-1.9499134,12.953139,8.62334,3
-2.7689686,11.481667,6.6603904,3
-2.2650688,6.274836,0.07005302,0
-2.8381128,11.332139,6.9468904,3
-0.65900046,-1.6953045,8.980817,4
0.45698345,13.291063,-8.322371,0
-0.7045676,-0.7154659,7.3180556,4
-2.7941275,11.639851,6.670338,3
-3.7698994,8.583023,4.8118343,3
3.1579823,0.16684672,3.1910338,1
-0.6501208,13.881911,9.5899,3
-1.0212809,0.69327295,5.20928,4
2.7489405,-4.3248525,-9.662165,1
-10.438848,-2.7024605,-6.435567,2
-10.133906,4.7767987,11.184252,0
-2.2150578,8.591385,-4.9640102,0
0.43360832,15.388346,10.930716,3
-9.839673,-1.5191513,1.5810833,2
15.207542,-3.4007926,-0.5852804,1
-6.7012825,-0.8457597,1.4809313,2
-3.7624292,-0.7499498,4.4150066,4
-6.6956615,-0.8463746,1.4762409,2
-0.03502106,14.570068,10.102959,3
14.354327,-5.5571094,-0.90387076,1
-2.7689686,11.481667,6.6603904,3
-8.0399,-0.7484263,-6.93057,2
-10.133906,4.7767987,11.184252,0
-10.133906,4.7767987,11.184252,0
0.21345106,15.904705,11.048473,3
-0.6581214,13.877161,9.588429,3
-10.133906,4.7767987,11.184252,0
15.3103285,-3.6669526,-0.26907396,1
6.989886,2.5693803,0.68488055,1
6.3345814,3.3809843,1.5628681,1
-0.06522009,14.23059,10.319188,3
-10.133906,4.7767987,11.184252,0
7.5670347,-11.31253,-2.4840963,1
-10.133906,4.7767987,11.184252,0
-0.32150495,14.433872,10.491978,3
-4.242085,9.089876,5.164848,3
-2.9384215,11.365545,6.973037,3
-1.060622,0.75183135,5.21707,4
-0.38559255,14.46366,10.384091,3
-1.82042,13.081264,7.8588037,3
-0.7045676,-0.7154659,7.3180556,4
-1.1124674,0.72493505,5.355085,4
0.3465723,14.783618,10.717221,3
-7.508515,-0.6576858,2.275499,2
-1.8976411,13.269687,8.311239,3
-8.0399,-0.7484263,-6.93057,2
-10.133906,4.7767987,11.184252,0
3.1660905,-3.525085,-9.394284,1
5.691246,-2.3242538,-2.1909325,1
0.45248374,13.275356,-8.323312,0
-2.8450317,11.690783,6.7084007,3
7.000845,-10.511116,-2.249311,1
-3.2365634,-16.305908,4.0565147,2
-1.2890298,1.689227,6.686819,4
-3.022543,-2.596956,-2.01219,2
-1.9954114,7.222132,-2.7806861,0
0.12945545,15.131657,11.108107,3
1.9229996,-4.341083,12.763554,4
-4.1676145,8.56747,5.4120135,3
-10.133906,4.7767987,11.184252,0
0.21849054,15.607164,11.090449,3
0.1964872,15.964181,11.040902,3
-0.81337655,11.621194,-7.906816,0
0.12945545,15.131657,11.108107,3
-3.827763,8.992779,5.592353,3
-3.6006815,-15.215012,4.5242534,2
-10.987566,-7.9697747,-5.973546,2
2.8797007,-3.8421123,-9.399538,1
-3.7678077,9.240661,5.2462225,3
5.949826,-2.205143,-2.2721112,1
-2.341729,5.8109813,0.16715027,0
-0.9974812,0.7946693,5.259084,4
-10.133906,4.7767987,11.184252,0
-3.8486402,9.170028,4.8940167,3
-3.8600504,8.705808,5.620146,3
-2.8381128,11.332139,6.9468904,3
-4.0997057,9.048012,5.4945154,3
-3.0407393,11.529466,6.975391,3
3.7013128,-4.803393,14.114205,4
3.4448907,0.12367395,3.082317,1
0.10787531,-1.5483519,9.059598,4
1.4736387,-3.3790667,12.161605,4
3.641584,-4.7938323,14.100736,4
2.4677403,-4.6427755,13.18738,4
-2.5208862,-2.7301345,-2.3657901,2
-2.5208862,-2.7301345,-2.3657901,2
8.138702,-11.456948,-1.9348495,1
-3.4726462,8.892899,5.2865276,3
5.7764106,3.7412806,1.5111566,1
-9.808974,-0.81166357,1.279014,2
-0.8154716,11.490033,-8.189239,0
-0.17923404,-2.096386,8.77966,4
-10.781064,-7.6811786,-5.778002,2
-0.9388692,0.72153,5.4036674,4
12.662011,-7.4238524,-0.97266734,1
15.513833,-3.4613926,-0.96801466,1
-1.9318706,8.398763,-5.4004216,0
7.7071705,-10.82457,-1.569624,1
16.43144,-1.8479508,-0.353494,1
-1.5267628,9.674043,-6.790237,0
3.135316,-4.1037054,-9.268851,1
-0.69613445,-0.69461995,7.2756124,4
4.022977,-2.7740502,-8.637543,1
-3.6063917,8.469801,5.2605753,3
0.3870896,13.173611,-8.348274,0
-1.9600863,8.682224,-5.017068,0
-9.550637,-0.91210914,0.50773776,2
6.264629,-2.5207617,-2.2233572,1
4.937379,-2.9385343,-8.806766,1
-0.9388692,0.72153,5.4036674,4
-10.781064,-7.6811786,-5.778002,2
17.877794,0.4424614,0.06604267,1
6.0400767,4.0564404,1.4306358,1
12.623788,-7.3256164,-1.1665063,1
15.615509,-3.99968,-0.8384796,1
6.899332,3.6965232,1.3058496,1
16.30022,-2.100741,-0.39425623,1
1.6797428,-2.9641044,-4.2295966,1
7.879614,-10.9368725,-2.4331338,1
-0.7943037,13.848468,9.4682,3
-1.467437,4.3453,1.5731499,0
-2.6520047,7.356012,1.9943953,0
-2.3697338,7.381062,-3.0357804,0
-9.550637,-0.91210914,0.50773776,2
15.145509,-3.8648787,-0.530574,1
-10.336602,-0.6594016,-6.358431,2
-8.358144,-0.34045455,-7.1702247,2
5.674885,-3.2237034,-2.4605064,1
5.3114505,-2.8832552,-2.5055292,1
-9.808974,-0.81166357,1.279014,2
-0.8154716,11.490033,-8.189239,0
-0.17923404,-2.096386,8.77966,4
6.567038,4.071877,1.1770202,1
-10.133906,4.7767987,11.184252,0
3.516294,-3.6802049,-9.257401,1
3.1442444,5.1795616,-1.5892385,1
6.7757516,-10.905825,-2.0253203,1
3.7023911,-4.8030477,14.113214,4
18.613708,3.21624,0.10841841,1
3.1361456,5.216156,-1.6107199,1
-9.843713,-10.926694,-4.3924904,2
-8.702233,3.1042323,-0.66554314,2
-2.1729095,13.0141,8.164463,3
3.155923,-4.5030627,-9.6232395,1
-1.4888449,9.663816,-7.1447544,0
-1.9908994,8.226198,-5.1367946,0
-10.133906,4.7767987,11.184252,0
-2.1628537,8.235108,-5.097074,0
6.580635,3.799445,1.5762229,1
-4.274586,8.786869,5.3812056,3
1.3327917,-3.8235037,11.976494,4
-0.11886394,14.294091,10.495185,3
-0.18389884,11.581018,-7.963541,0
1.7403524,0.14308017,5.057155,4
5.031406,-11.287588,-2.3730211,1
-8.418707,3.4126105,-0.6774385,2
5.73068,-10.914498,-2.5498135,1
2.2824464,15.919779,-7.8253403,0
3.072575,-3.7308693,-10.180401,1
-10.099017,-1.1340655,1.4162157,2
-9.94579,-10.614709,-3.8049598,2
-0.47903812,-1.5912225,9.232354,4
-2.1860533,5.906522,-0.22247392,0
4.645654,-2.7398462,-8.503352,1
-0.17447187,11.753947,-8.372084,0
6.1389246,3.8438923,1.8424504,1
2.5303411,5.3290815,-1.5945628,1
4.49115,-0.10135927,2.1251442,1
0.62598497,6.1776767,-1.7783134,0
-4.5351276,-2.575837,-1.9455872,2
-9.469126,-0.64581114,-6.417783,2
1.3380101,5.835783,-1.6980104,0
-5.513983,-2.4494088,-1.9003056,2
0.6891292,-2.889603,10.708809,4
-9.315892,-0.8630701,0.9018996,2
2.94496,17.430534,-7.6654525,0
-2.883468,11.324232,6.674479,3
-2.1821442,7.86841,-2.8104985,0
0.18761489,-2.6041336,-3.154534,1
-4.006463,8.787484,4.750318,3
-4.36878,-2.5152512,-1.7611288,2
3.3262537,18.366581,-6.7794843,0
1.384474,-3.7277348,11.68474,4
13.090074,-7.2597737,-1.3319062,1
6.0156527,3.6126645,0.4932693,1
