x,y,z,cluster
2.8743916,-7.489579,-0.9638232,4
1.6457952,-2.7752855,-6.166083,0
9.434259,10.100657,-1.2994422,1
-3.0908546,-1.4848727,-11.992109,0
-12.442508,-4.9019313,2.016665,2
3.8971515,11.187228,-1.6491904,1
-7.079351,0.029240288,0.9755717,2
6.177058,3.2430983,5.542697,1
4.6413684,11.384612,-2.7298522,1
3.315514,-1.6744804,0.8466626,1
5.1613073,11.758643,-1.5401143,1
9.368733,-6.7042136,8.534684,3
4.497221,3.3005378,-4.2220526,1
14.405656,4.8093743,-0.40070388,1
11.181403,-7.0709734,9.120498,3
-0.21745318,-17.174875,0.11991902,4
-0.16738243,-13.503873,-0.6504753,4
-3.0981636,-0.79233056,-14.247604,0
4.6884146,12.2166,-1.8767695,1
-4.938123,-0.10121818,-16.8803,0
5.64493,3.1707175,5.7935166,1
-18.015858,0.8514823,0.9523394,2
-4.13645,-0.54346615,-16.044775,0
11.353208,8.864159,-1.0401608,1
-0.933788,-8.024863,-1.7788934,4
4.891582,3.5891225,-3.624253,1
-4.566191,2.5880907,1.1512725,2
-4.4417315,-2.2808745,-8.443897,0
-4.2875447,-0.57945174,-16.077559,0
4.5121894,2.8021016,-3.463267,1
-2.8567584,-7.1759114,-0.65927374,4
6.5727124,-5.256593,4.743984,3
5.2851295,12.1441,-1.747521,1
-0.5568022,-11.750825,-1.0636079,4
-2.2886639,-6.9260335,-0.7499294,4
15.150513,3.6927311,-0.7844562,1
-4.2872214,2.732103,1.159517,2
3.7867758,-6.464028,-0.9914311,1
-0.9931022,-17.818005,0.82046086,4
-0.93283796,-8.028714,-1.7794333,4
5.5439,-6.667776,7.11255,3
-1.1087786,-4.711233,-7.746353,0
-0.09101795,-16.789927,-0.19831452,4
-5.125301,-2.5907838,-6.511802,0
-11.4326935,-5.399471,-0.027625266,2
-11.9725685,-4.46343,1.9188087,2
-0.10195993,-14.809443,-0.0034210193,4
5.598484,-6.7801886,6.687669,3
-12.2508135,-5.0241494,0.69515365,2
-1.0422287,-3.1228013,9.087319,5
-2.109623,-8.393101,-0.9075755,4
-1.8574861,-0.8481934,14.503811,5
-1.3214892,-2.4704158,10.997962,5
-0.7617576,-3.1596859,7.0193872,5
11.100001,-7.291084,8.774007,3
-5.0560937,0.07249411,-17.5854,0
-15.399664,6.431531,0.26839125,2
-17.461618,4.186746,0.72015595,2
-7.1782556,13.9278755,-0.9962391,2
-0.19595613,-6.084339,3.655985,4
-11.400928,10.185685,-0.5607688,2
-2.7482164,-1.1056508,-11.457318,0
-3.1726432,-0.7561904,-14.496519,0
-1.7358117,-4.4524784,-7.419799,0
17.110607,-1.2961826,-0.31210837,1
-1.1331406,-6.8569345,7.1572094,5
9.373744,-7.111764,8.415628,3
8.141826,-6.55221,7.651992,3
-1.1087786,-4.711233,-7.746353,0
8.176832,-6.8580403,7.4926195,3
-0.4870916,-11.564165,-0.6480403,4
-4.934377,-0.029538946,-16.895292,0
-0.50334454,-9.969879,-1.3271455,4
-0.54941446,-3.3873632,7.1827807,5
5.6736875,-6.89301,6.6757603,3
3.3695724,-6.846836,-0.91192484,1
10.3493185,-7.295534,8.526181,3
-0.93702734,-8.003022,-1.7795074,4
6.343482,3.6104739,5.459021,1
-7.174011,13.763772,-1.2527823,2
10.262513,-10.387547,-8.3649025,0
-3.1425118,-1.4006072,-11.670493,0
-0.28620926,-6.217568,-5.1484594,0
-6.94959,-0.69671255,1.05088,2
12.452767,7.2734685,-0.8712564,1
-5.6031985,-3.0761955,-0.17919056,2
-3.2263334,-6.916128,-0.55046546,4
-5.602339,-3.0771484,-0.18035191,2
-1.9653851,-1.614933,12.267881,5
-1.9961205,4.6487365,1.1153585,2
8.141826,-6.55221,7.651992,3
-12.1188135,-4.9532576,0.15354028,2
10.262513,-10.387547,-8.3649025,0
10.262513,-10.387547,-8.3649025,0
-1.5962248,0.5300578,17.35021,5
-1.2718035,-2.120686,10.915633,5
10.262513,-10.387547,-8.3649025,0
12.460034,7.3982787,-0.5432971,1
4.4461303,-2.4320605,1.3638068,1
3.9625657,-2.9155574,1.1190315,1
-1.660287,-2.0760298,12.431745,5
10.262513,-10.387547,-8.3649025,0
5.0155835,11.324542,-1.6957934,1
10.262513,-10.387547,-8.3649025,0
-1.60039,-1.9872823,12.53618,5
5.9268756,-6.5433903,7.324037,3
-1.0067356,-3.572295,7.100796,5
-1.4976867,-4.7311153,-7.2153006,0
-4.8140316,-2.869513,4.175906,2
-1.3722708,-2.5697975,8.856092,5
-0.50334454,-9.969879,-1.3271455,4
-0.9387072,-8.018381,-1.7787032,4
-1.7707653,-1.2360367,13.558975,5
-4.9480557,-2.8207161,4.0744333,2
-1.314223,-3.088806,9.165773,5
-12.1188135,-4.9532576,0.15354028,2
10.262513,-10.387547,-8.3649025,0
5.2952695,4.211466,5.1384254,1
4.863369,3.0977528,-3.680724,1
-4.827691,0.12438425,-16.936512,0
8.074751,-6.8750496,7.799992,3
4.496829,11.921989,-1.9611566,1
-1.9410782,0.62457025,18.00251,5
-1.2528361,-2.2486854,10.84945,5
-1.5911381,-2.1814072,10.709214,5
-1.8077146,-2.5403013,-9.635469,0
-1.8165311,-0.81267136,14.603018,5
-0.42598724,-16.042368,-0.38495803,4
0.43474233,-4.5756702,6.2913814,5
10.262513,-10.387547,-8.3649025,0
-2.215019,-0.43686342,16.131763,5
-2.03776,0.70196223,17.617985,5
-1.1451668,-6.8533306,7.219923,0
-1.8165311,-0.81267136,14.603018,5
5.9677672,-6.754368,7.32951,3
-2.2439766,-0.0143522285,17.300484,5
-1.5401284,-2.5398612,10.949901,5
5.591514,4.3086877,5.5286455,1
6.076814,-7.05019,7.0177245,3
4.638188,3.3723664,-3.0736225,1
-1.1087786,-4.711233,-7.746353,0
0.43797493,-4.577518,6.296771,5
10.262513,-10.387547,-8.3649025,0
6.0876184,-7.0511603,6.836043,3
6.0764966,-6.3194804,6.95292,3
8.176832,-6.8580403,7.4926195,3
6.131376,-6.356868,6.8825946,3
8.074751,-6.7409234,7.8322206,3
-1.07102,-17.826906,0.7880158,4
3.7867758,-6.464028,-0.9914311,1
0.19239576,-11.620772,-0.7510323,4
-0.38592362,-14.916203,-0.068277024,4
-1.018791,-17.8659,0.59140265,4
-0.4439161,-16.738504,-0.21891567,4
0.4625619,-4.828883,-5.796834,0
0.4625625,-4.8288836,-5.796832,0
5.516554,12.143494,-2.1587522,1
6.1371627,-6.7436075,6.5966783,3
4.386094,-2.140922,1.4572767,1
-6.4828,-0.3697743,0.9755223,2
-1.9493237,-1.9450698,12.33502,5
0.14943506,-11.717098,-1.1667389,4
-3.7619088,-0.6727193,-14.045629,0
-0.931263,-8.023085,-1.7817851,4
2.5052867,-2.2382715,-5.162626,1
12.47898,7.4119067,-0.5166923,1
-4.729709,-2.90147,4.2288647,2
5.5672092,11.668494,-2.5318868,1
13.831262,6.140921,-0.78000593,1
-3.1675148,-0.3896841,-14.071962,0
6.2267327,3.9632187,5.111928,1
-1.001506,-3.5163572,7.0007143,5
6.217864,3.6761854,4.948523,1
5.878303,-6.380007,6.6866164,3
-1.1165135,-6.6158743,7.328105,5
-1.5122464,-2.7693646,8.902524,5
-7.4939704,-0.10554661,0.44506598,2
4.252581,3.2703393,-2.9738195,1
-2.8184576,-1.8008242,-11.843315,0
-0.931263,-8.023085,-1.7817851,4
-3.7619088,-0.6727193,-14.045629,0
15.2463875,3.8841,-0.7437609,1
4.521254,-1.6773115,0.72278327,1
-2.4515018,4.140252,1.3930303,2
1.359386,-2.7677474,-6.5760336,0
3.9335582,-1.6444738,1.3522934,1
2.2403052,-2.4201207,-5.4820027,1
1.9765855,4.4117675,-0.45068905,1
5.4778957,11.427865,-2.5216143,1
-17.679794,0.50410247,1.1933237,2
-1.1199638,-6.6654096,7.30065,5
-0.563252,-3.399221,7.239259,5
-0.5828955,-3.4503162,7.259972,5
-7.4939704,-0.10554661,0.44506598,2
12.497721,7.5916357,-1.1212784,1
-11.872759,-4.9821067,2.718619,2
-11.917624,-5.275995,0.428912,2
4.7564397,3.7080548,-3.327537,1
3.716147,3.0802355,-3.5351093,1
-6.4828,-0.3697743,0.9755223,2
-1.9493237,-1.9450698,12.33502,5
0.14943506,-11.717098,-1.1667389,4
3.9305394,-2.2970397,1.6116756,1
10.262513,-10.387547,-8.3649025,0
5.5939937,3.6821442,4.6577153,1
1.8778298,-2.6584163,-5.897667,0
4.6413684,11.384612,-2.7298522,1
-1.0713754,-17.827084,0.7880976,4
15.791002,1.5071803,-0.8192833,1
2.1417408,-2.4785407,-5.608544,1
-1.6759919,-1.430003,12.2585745,5
-7.5111656,14.027138,-1.5648226,2
9.634604,-6.9088144,7.745105,3
6.0411477,4.235259,5.38089,1
-3.5938206,-0.92349416,-14.150988,0
-2.8986158,-1.4381872,-11.407617,0
10.262513,-10.387547,-8.3649025,0
-2.587795,-1.2275779,-11.4345875,0
3.9625657,-2.9155574,1.1190315,1
-5.59981,-3.077113,-0.17738487,2
-0.10396683,-14.9125185,0.0027507069,4
10.759796,-6.7694435,8.998227,3
-1.3367581,-1.7803642,12.368178,5
-0.3234875,-6.534087,-4.704592,4
-0.23518562,4.5776973,0.95428616,1
-4.793148,-2.5529573,-7.192998,0
3.9073317,11.466854,-2.132092,1
11.556798,-7.1074853,8.79416,3
5.2523866,3.7969086,5.7973914,1
-7.079351,0.029240288,0.9755717,2
-16.781881,3.671868,0.3973882,2
-0.11566394,-11.5749655,-0.5204852,4
-1.6044149,-4.2823477,-7.6905613,0
5.8610587,4.0243483,4.7756104,1
-4.3801827,0.15717097,-15.916057,0
4.156089,-1.4437412,0.735109,1
2.0104318,-2.5821986,-5.738118,1
4.6565557,-5.8463697,-1.4064473,1
0.9005112,-2.720177,5.603829,5
-13.18171,8.044651,-0.35809752,2
-12.064859,-4.590752,2.353129,2
-15.788038,6.2942395,0.09256175,2
-7.2401805,15.721355,-1.9814469,2
-0.24575377,-13.496233,-0.5432155,4
-7.4052963,-0.51970196,0.9112961,2
-5.429224,-0.38906273,-18.53643,0
-0.97255987,-3.5663707,7.024421,5
-7.340555,-0.76045585,0.28804415,2
-0.73718137,4.6122613,1.1722434,1
5.5672383,-6.488831,6.8899064,3
-11.169577,-5.6085353,0.034046616,2
-6.0723047,-2.421939,-4.889817,2
4.046285,-6.2187843,-1.0625331,1
9.646254,9.981658,-1.3161895,1
3.315514,-1.6744804,0.8466626,1
